filename,noisetype,snr
p246_258,kitchen,15
p246_259,kitchen,10
p246_260,kitchen,5
p246_261,kitchen,0
p246_262,meeting,15
p246_263,meeting,10
p246_264,meeting,5
p246_265,meeting,0
p246_266,metro,15
p246_267,metro,10
p246_268,metro,5
p246_270,metro,0
p246_271,restaurant,15
p246_272,restaurant,10
p246_273,restaurant,5
p246_274,restaurant,0
p246_275,ssn,15
p246_276,ssn,10
p246_277,ssn,5
p246_278,ssn,0
p246_279,station,15
p246_280,station,10
p246_281,station,5
p246_282,station,0
p246_283,traffic,15
p246_284,traffic,10
p246_285,traffic,5
p246_286,traffic,0
p246_287,babble,15
p246_288,babble,10
p246_289,babble,5
p246_290,babble,0
p246_291,cafeteria,15
p246_292,cafeteria,10
p246_293,cafeteria,5
p246_294,cafeteria,0
p246_295,car,15
p246_296,car,10
p246_298,car,5
p246_299,car,0
p246_300,kitchen,15
p246_301,kitchen,10
p246_302,kitchen,5
p246_303,kitchen,0
p246_304,meeting,15
p246_306,meeting,10
p246_307,meeting,5
p246_308,meeting,0
p246_309,metro,15
p246_310,metro,10
p246_311,metro,5
p246_312,metro,0
p246_313,restaurant,15
p246_314,restaurant,10
p246_315,restaurant,5
p246_316,restaurant,0
p246_318,ssn,15
p246_319,ssn,10
p246_320,ssn,5
p246_321,ssn,0
p246_322,station,15
p246_323,station,10
p246_324,station,5
p246_325,station,0
p246_326,traffic,15
p246_327,traffic,10
p246_328,traffic,5
p246_329,traffic,0
p246_330,kitchen,15
p246_331,cafeteria,5
p246_332,restaurant,0
p246_333,meeting,5
p246_334,car,15
p246_335,traffic,15
p246_336,restaurant,5
p246_338,station,10
p246_340,ssn,10
p246_341,metro,10
p246_342,traffic,0
p246_343,kitchen,10
p246_344,meeting,10
p246_345,car,10
p246_346,metro,0
p246_347,traffic,10
p246_348,metro,5
p246_349,kitchen,5
p246_350,babble,0
p246_351,station,15
p246_352,ssn,0
p246_353,car,0
p246_354,ssn,15
p246_357,metro,15
p246_358,restaurant,15
p246_361,babble,5
p247_001,babble,15
p247_002,babble,10
p247_003,babble,5
p247_004,babble,0
p247_005,cafeteria,15
p247_006,cafeteria,10
p247_007,cafeteria,5
p247_008,cafeteria,0
p247_009,car,15
p247_010,car,10
p247_011,car,5
p247_012,car,0
p247_013,kitchen,15
p247_014,kitchen,10
p247_016,kitchen,5
p247_017,kitchen,0
p247_018,meeting,15
p247_019,meeting,10
p247_020,meeting,5
p247_021,meeting,0
p247_022,metro,15
p247_023,metro,10
p247_024,metro,5
p247_025,metro,0
p247_026,restaurant,15
p247_027,restaurant,10
p247_028,restaurant,5
p247_029,restaurant,0
p247_030,ssn,15
p247_031,ssn,10
p247_032,ssn,5
p247_033,ssn,0
p247_034,station,15
p247_035,station,10
p247_036,station,5
p247_037,station,0
p247_038,traffic,15
p247_039,traffic,10
p247_040,traffic,5
p247_041,traffic,0
p247_042,babble,15
p247_043,babble,10
p247_044,babble,5
p247_045,babble,0
p247_046,cafeteria,15
p247_047,cafeteria,10
p247_048,cafeteria,5
p247_049,cafeteria,0
p247_050,car,15
p247_051,car,10
p247_052,car,5
p247_053,car,0
p247_054,kitchen,15
p247_055,kitchen,10
p247_056,kitchen,5
p247_057,kitchen,0
p247_058,meeting,15
p247_059,meeting,10
p247_060,meeting,5
p247_061,meeting,0
p247_062,metro,15
p247_063,metro,10
p247_064,metro,5
p247_065,metro,0
p247_066,restaurant,15
p247_067,restaurant,10
p247_068,restaurant,5
p247_069,restaurant,0
p247_070,ssn,15
p247_071,ssn,10
p247_072,ssn,5
p247_073,ssn,0
p247_074,station,15
p247_075,station,10
p247_076,station,5
p247_077,station,0
p247_078,traffic,15
p247_079,traffic,10
p247_080,traffic,5
p247_081,traffic,0
p247_082,babble,15
p247_083,babble,10
p247_084,babble,5
p247_085,babble,0
p247_086,cafeteria,15
p247_087,cafeteria,10
p247_088,cafeteria,5
p247_089,cafeteria,0
p247_090,car,15
p247_091,car,10
p247_092,car,5
p247_093,car,0
p247_094,kitchen,15
p247_095,kitchen,10
p247_096,kitchen,5
p247_097,kitchen,0
p247_098,meeting,15
p247_099,meeting,10
p247_100,meeting,5
p247_101,meeting,0
p247_102,metro,15
p247_103,metro,10
p247_104,metro,5
p247_105,metro,0
p247_106,restaurant,15
p247_107,restaurant,10
p247_108,restaurant,5
p247_109,restaurant,0
p247_110,ssn,15
p247_111,ssn,10
p247_112,ssn,5
p247_113,ssn,0
p247_114,station,15
p247_115,station,10
p247_116,station,5
p247_117,station,0
p247_118,traffic,15
p247_119,traffic,10
p247_120,traffic,5
p247_121,traffic,0
p247_122,babble,15
p247_123,babble,10
p247_124,babble,5
p247_125,babble,0
p247_126,cafeteria,15
p247_127,cafeteria,10
p247_128,cafeteria,5
p247_129,cafeteria,0
p247_130,car,15
p247_131,car,10
p247_132,car,5
p247_133,car,0
p247_134,kitchen,15
p247_135,kitchen,10
p247_136,kitchen,5
p247_137,kitchen,0
p247_138,meeting,15
p247_139,meeting,10
p247_140,meeting,5
p247_141,meeting,0
p247_142,metro,15
p247_143,metro,10
p247_144,metro,5
p247_145,metro,0
p247_146,restaurant,15
p247_147,restaurant,10
p247_148,restaurant,5
p247_149,restaurant,0
p247_150,ssn,15
p247_151,ssn,10
p247_152,ssn,5
p247_153,ssn,0
p247_154,station,15
p247_155,station,10
p247_156,station,5
p247_157,station,0
p247_158,traffic,15
p247_159,traffic,10
p247_160,traffic,5
p247_161,traffic,0
p247_162,babble,15
p247_163,babble,10
p247_164,babble,5
p247_165,babble,0
p247_166,cafeteria,15
p247_167,cafeteria,10
p247_168,cafeteria,5
p247_169,cafeteria,0
p247_170,car,15
p247_171,car,10
p247_172,car,5
p247_173,car,0
p247_174,kitchen,15
p247_175,kitchen,10
p247_176,kitchen,5
p247_177,kitchen,0
p247_178,meeting,15
p247_179,meeting,10
p247_180,meeting,5
p247_181,meeting,0
p247_182,metro,15
p247_183,metro,10
p247_184,metro,5
p247_185,metro,0
p247_186,restaurant,15
p247_187,restaurant,10
p247_188,restaurant,5
p247_189,restaurant,0
p247_190,ssn,15
p247_191,ssn,10
p247_192,ssn,5
p247_193,ssn,0
p247_194,station,15
p247_195,station,10
p247_196,station,5
p247_197,station,0
p247_198,traffic,15
p247_199,traffic,10
p247_200,traffic,5
p247_202,traffic,0
p247_203,babble,15
p247_204,babble,10
p247_205,babble,5
p247_206,babble,0
p247_207,cafeteria,15
p247_208,cafeteria,10
p247_209,cafeteria,5
p247_210,cafeteria,0
p247_211,car,15
p247_212,car,10
p247_213,car,5
p247_214,car,0
p247_215,kitchen,15
p247_216,kitchen,10
p247_217,kitchen,5
p247_218,kitchen,0
p247_219,meeting,15
p247_220,meeting,10
p247_221,meeting,5
p247_222,meeting,0
p247_223,metro,15
p247_224,metro,10
p247_225,metro,5
p247_226,metro,0
p247_227,restaurant,15
p247_228,restaurant,10
p247_229,restaurant,5
p247_230,restaurant,0
p247_231,ssn,15
p247_232,ssn,10
p247_233,ssn,5
p247_234,ssn,0
p247_235,station,15
p247_236,station,10
p247_237,station,5
p247_238,station,0
p247_239,traffic,15
p247_240,traffic,10
p247_241,traffic,5
p247_242,traffic,0
p247_243,babble,15
p247_244,babble,10
p247_245,babble,5
p247_246,babble,0
p247_247,cafeteria,15
p247_248,cafeteria,10
p247_249,cafeteria,5
p247_250,cafeteria,0
p247_251,car,15
p247_252,car,10
p247_253,car,5
p247_254,car,0
p247_255,kitchen,15
p247_256,kitchen,10
p247_257,kitchen,5
p247_258,kitchen,0
p247_259,meeting,15
p247_260,meeting,10
p247_261,meeting,5
p247_262,meeting,0
p247_263,metro,15
p247_264,metro,10
p247_265,metro,5
p247_266,metro,0
p247_267,restaurant,15
p247_268,restaurant,10
p247_269,restaurant,5
p247_270,restaurant,0
p247_271,ssn,15
p247_272,ssn,10
p247_273,ssn,5
p247_274,ssn,0
p247_275,station,15
p247_276,station,10
p247_277,station,5
p247_278,station,0
p247_279,traffic,15
p247_280,traffic,10
p247_281,traffic,5
p247_282,traffic,0
p247_283,babble,15
p247_284,babble,10
p247_285,babble,5
p247_286,babble,0
p247_287,cafeteria,15
p247_288,cafeteria,10
p247_289,cafeteria,5
p247_290,cafeteria,0
p247_291,car,15
p247_292,car,10
p247_293,car,5
p247_294,car,0
p247_295,kitchen,15
p247_296,kitchen,10
p247_297,kitchen,5
p247_298,kitchen,0
p247_299,meeting,15
p247_300,meeting,10
p247_301,meeting,5
p247_302,meeting,0
p247_303,metro,15
p247_304,metro,10
p247_305,metro,5
p247_306,metro,0
p247_307,restaurant,15
p247_308,restaurant,10
p247_309,restaurant,5
p247_310,restaurant,0
p247_311,ssn,15
p247_312,ssn,10
p247_314,ssn,5
p247_315,ssn,0
p247_316,station,15
p247_317,station,10
p247_318,station,5
p247_319,station,0
p247_320,traffic,15
p247_321,traffic,10
p247_322,traffic,5
p247_323,traffic,0
p247_324,babble,15
p247_325,babble,10
p247_326,babble,5
p247_327,babble,0
p247_328,cafeteria,15
p247_329,cafeteria,10
p247_330,cafeteria,5
p247_331,cafeteria,0
p247_332,car,15
p247_333,car,10
p247_334,car,5
p247_335,car,0
p247_336,kitchen,15
p247_337,kitchen,10
p247_338,kitchen,5
p247_339,kitchen,0
p247_340,meeting,15
p247_341,meeting,10
p247_342,meeting,5
p247_343,meeting,0
p247_344,metro,15
p247_345,metro,10
p247_346,metro,5
p247_347,metro,0
p247_348,restaurant,15
p247_349,restaurant,10
p247_350,restaurant,5
p247_351,restaurant,0
p247_352,ssn,15
p247_353,ssn,10
p247_354,ssn,5
p247_355,ssn,0
p247_356,station,15
p247_357,station,10
p247_358,station,5
p247_359,station,0
p247_360,traffic,15
p247_361,traffic,10
p247_362,traffic,5
p247_363,traffic,0
p247_364,babble,15
p247_365,babble,10
p247_366,babble,5
p247_367,babble,0
p247_368,cafeteria,15
p247_369,cafeteria,10
p247_370,cafeteria,5
p247_371,cafeteria,0
p247_372,car,15
p247_373,car,10
p247_374,car,5
p247_375,car,0
p247_376,kitchen,15
p247_377,kitchen,10
p247_378,kitchen,5
p247_379,kitchen,0
p247_380,meeting,15
p247_381,meeting,10
p247_382,meeting,5
p247_383,meeting,0
p247_384,metro,15
p247_385,metro,10
p247_386,metro,5
p247_387,metro,0
p247_388,restaurant,15
p247_389,restaurant,10
p247_390,restaurant,5
p247_391,restaurant,0
p247_392,ssn,15
p247_393,ssn,10
p247_394,ssn,5
p247_395,ssn,0
p247_396,station,15
p247_397,station,10
p247_398,station,5
p247_399,station,0
p247_400,traffic,15
p247_401,traffic,10
p247_402,traffic,5
p247_403,traffic,0
p247_404,babble,15
p247_405,babble,10
p247_406,babble,5
p247_407,babble,0
p247_408,cafeteria,15
p247_409,cafeteria,10
p247_410,cafeteria,5
p247_411,cafeteria,0
p247_412,car,15
p247_413,car,10
p247_414,car,5
p247_415,car,0
p247_416,kitchen,15
p247_417,kitchen,10
p247_418,kitchen,5
p247_419,kitchen,0
p247_420,meeting,15
p247_421,meeting,10
p247_422,meeting,5
p247_423,meeting,0
p247_424,metro,15
p247_425,metro,10
p247_426,metro,5
p247_427,metro,0
p247_428,restaurant,15
p247_429,restaurant,10
p247_430,restaurant,5
p247_431,restaurant,0
p247_432,ssn,15
p247_433,ssn,10
p247_434,ssn,5
p247_435,ssn,0
p247_436,station,15
p247_437,station,10
p247_438,station,5
p247_439,station,0
p247_440,traffic,15
p247_441,traffic,10
p247_442,traffic,5
p247_443,traffic,0
p247_444,babble,15
p247_445,meeting,15
p247_446,metro,15
p247_447,metro,5
p247_448,station,0
p247_449,cafeteria,10
p247_450,traffic,5
p247_451,cafeteria,0
p247_452,car,5
p247_453,babble,0
p247_454,traffic,0
p247_455,restaurant,5
p247_456,ssn,5
p247_457,car,10
p247_458,babble,10
p247_459,metro,0
p247_460,kitchen,10
p247_461,meeting,5
p247_462,kitchen,0
p247_463,ssn,10
p247_464,meeting,0
p247_465,station,15
p247_466,meeting,10
p247_467,restaurant,15
p247_468,car,0
p247_469,cafeteria,5
p247_470,car,15
p247_471,kitchen,15
p247_472,station,5
p247_473,babble,5
p247_474,cafeteria,15
p247_475,traffic,10
p247_476,restaurant,10
p247_477,ssn,0
p247_479,kitchen,5
p255_001,babble,15
p255_003,babble,10
p255_004,babble,5
p255_005,babble,0
p255_006,cafeteria,15
p255_007,cafeteria,10
p255_008,cafeteria,5
p255_009,cafeteria,0
p255_011,car,15
p255_012,car,10
p255_013,car,5
p255_014,car,0
p255_015,kitchen,15
p255_016,kitchen,10
p255_017,kitchen,5
p255_018,kitchen,0
p255_019,meeting,15
p255_020,meeting,10
p255_021,meeting,5
p255_022,meeting,0
p255_023,metro,15
p255_024,metro,10
p255_025,metro,5
p255_026,metro,0
p255_028,restaurant,15
p255_029,restaurant,10
p255_030,restaurant,5
p255_031,restaurant,0
p255_032,ssn,15
p255_033,ssn,10
p255_034,ssn,5
p255_035,ssn,0
p255_036,station,15
p255_037,station,10
p255_038,station,5
p255_039,station,0
p255_040,traffic,15
p255_041,traffic,10
p255_042,traffic,5
p255_043,traffic,0
p255_044,babble,15
p255_045,babble,10
p255_046,babble,5
p255_047,babble,0
p255_048,cafeteria,15
p255_049,cafeteria,10
p255_050,cafeteria,5
p255_051,cafeteria,0
p255_052,car,15
p255_053,car,10
p255_054,car,5
p255_055,car,0
p255_057,kitchen,15
p255_058,kitchen,10
p255_059,kitchen,5
p255_060,kitchen,0
p255_061,meeting,15
p255_062,meeting,10
p255_063,meeting,5
p255_064,meeting,0
p255_065,metro,15
p255_066,metro,10
p255_067,metro,5
p255_068,metro,0
p255_069,restaurant,15
p255_070,restaurant,10
p255_071,restaurant,5
p255_072,restaurant,0
p255_073,ssn,15
p255_074,ssn,10
p255_075,ssn,5
p255_076,ssn,0
p255_077,station,15
p255_078,station,10
p255_079,station,5
p255_080,station,0
p255_081,traffic,15
p255_082,traffic,10
p255_083,traffic,5
p255_084,traffic,0
p255_085,babble,15
p255_086,babble,10
p255_087,babble,5
p255_088,babble,0
p255_089,cafeteria,15
p255_090,cafeteria,10
p255_091,cafeteria,5
p255_092,cafeteria,0
p255_093,car,15
p255_094,car,10
p255_095,car,5
p255_096,car,0
p255_097,kitchen,15
p255_098,kitchen,10
p255_099,kitchen,5
p255_100,kitchen,0
p255_101,meeting,15
p255_102,meeting,10
p255_103,meeting,5
p255_104,meeting,0
p255_105,metro,15
p255_106,metro,10
p255_107,metro,5
p255_108,metro,0
p255_109,restaurant,15
p255_110,restaurant,10
p255_111,restaurant,5
p255_112,restaurant,0
p255_113,ssn,15
p255_114,ssn,10
p255_115,ssn,5
p255_116,ssn,0
p255_117,station,15
p255_118,station,10
p255_119,station,5
p255_120,station,0
p255_121,traffic,15
p255_122,traffic,10
p255_123,traffic,5
p255_124,traffic,0
p255_125,babble,15
p255_126,babble,10
p255_127,babble,5
p255_128,babble,0
p255_129,cafeteria,15
p255_130,cafeteria,10
p255_131,cafeteria,5
p255_132,cafeteria,0
p255_133,car,15
p255_134,car,10
p255_135,car,5
p255_136,car,0
p255_137,kitchen,15
p255_138,kitchen,10
p255_139,kitchen,5
p255_140,kitchen,0
p255_141,meeting,15
p255_142,meeting,10
p255_143,meeting,5
p255_144,meeting,0
p255_145,metro,15
p255_146,metro,10
p255_147,metro,5
p255_148,metro,0
p255_149,restaurant,15
p255_150,restaurant,10
p255_151,restaurant,5
p255_152,restaurant,0
p255_153,ssn,15
p255_154,ssn,10
p255_155,ssn,5
p255_156,ssn,0
p255_157,station,15
p255_158,station,10
p255_159,station,5
p255_160,station,0
p255_161,traffic,15
p255_162,traffic,10
p255_163,traffic,5
p255_164,traffic,0
p255_165,babble,15
p255_166,babble,10
p255_167,babble,5
p255_168,babble,0
p255_169,cafeteria,15
p255_170,cafeteria,10
p255_171,cafeteria,5
p255_172,cafeteria,0
p255_173,car,15
p255_174,car,10
p255_175,car,5
p255_176,car,0
p255_177,kitchen,15
p255_178,kitchen,10
p255_179,kitchen,5
p255_180,kitchen,0
p255_181,meeting,15
p255_182,meeting,10
p255_183,meeting,5
p255_184,meeting,0
p255_185,metro,15
p255_186,metro,10
p255_187,metro,5
p255_188,metro,0
p255_189,restaurant,15
p255_190,restaurant,10
p255_192,restaurant,5
p255_193,restaurant,0
p255_194,ssn,15
p255_195,ssn,10
p255_196,ssn,5
p255_197,ssn,0
p255_198,station,15
p255_199,station,10
p255_200,station,5
p255_201,station,0
p255_202,traffic,15
p255_203,traffic,10
p255_204,traffic,5
p255_205,traffic,0
p255_206,babble,15
p255_207,babble,10
p255_208,babble,5
p255_209,babble,0
p255_210,cafeteria,15
p255_211,cafeteria,10
p255_212,cafeteria,5
p255_213,cafeteria,0
p255_214,car,15
p255_215,car,10
p255_216,car,5
p255_217,car,0
p255_218,kitchen,15
p255_219,kitchen,10
p255_220,kitchen,5
p255_221,kitchen,0
p255_222,meeting,15
p255_223,meeting,10
p255_224,meeting,5
p255_225,meeting,0
p255_226,metro,15
p255_227,metro,10
p255_228,metro,5
p255_229,metro,0
p255_230,restaurant,15
p255_231,restaurant,10
p255_232,restaurant,5
p255_233,restaurant,0
p255_234,ssn,15
p255_235,ssn,10
p255_236,ssn,5
p255_237,ssn,0
p255_238,station,15
p255_239,station,10
p255_240,station,5
p255_241,station,0
p255_242,traffic,15
p255_243,traffic,10
p255_244,traffic,5
p255_245,traffic,0
p255_246,babble,15
p255_247,babble,10
p255_248,babble,5
p255_249,babble,0
p255_250,cafeteria,15
p255_251,cafeteria,10
p255_252,cafeteria,5
p255_253,cafeteria,0
p255_254,car,15
p255_255,car,10
p255_256,car,5
p255_257,car,0
p255_258,kitchen,15
p255_259,kitchen,10
p255_260,kitchen,5
p255_262,kitchen,0
p255_263,meeting,15
p255_264,meeting,10
p255_265,meeting,5
p255_266,meeting,0
p255_267,metro,15
p255_268,metro,10
p255_269,metro,5
p255_270,metro,0
p255_271,restaurant,15
p255_272,restaurant,10
p255_273,restaurant,5
p255_274,restaurant,0
p255_275,ssn,15
p255_276,ssn,10
p255_277,ssn,5
p255_278,ssn,0
p255_279,station,15
p255_280,station,10
p255_281,station,5
p255_282,station,0
p255_283,traffic,15
p255_284,traffic,10
p255_285,traffic,5
p255_286,traffic,0
p255_287,babble,15
p255_288,babble,10
p255_289,babble,5
p255_290,babble,0
p255_292,cafeteria,15
p255_293,cafeteria,10
p255_294,cafeteria,5
p255_295,cafeteria,0
p255_296,car,15
p255_297,car,10
p255_298,car,5
p255_299,car,0
p255_300,kitchen,15
p255_301,kitchen,10
p255_302,kitchen,5
p255_303,kitchen,0
p255_304,meeting,15
p255_305,meeting,10
p255_306,meeting,5
p255_307,meeting,0
p255_308,metro,15
p255_309,metro,10
p255_310,metro,5
p255_311,metro,0
p255_312,restaurant,15
p255_313,restaurant,10
p255_314,restaurant,5
p255_315,restaurant,0
p255_316,ssn,15
p255_317,ssn,10
p255_318,ssn,5
p255_319,ssn,0
p255_320,station,15
p255_321,station,10
p255_322,station,5
p255_323,station,0
p255_324,traffic,15
p255_325,traffic,10
p255_326,traffic,5
p255_327,traffic,0
p255_328,babble,15
p255_329,babble,10
p255_330,babble,5
p255_331,babble,0
p255_332,cafeteria,15
p255_333,cafeteria,10
p255_334,cafeteria,5
p255_335,cafeteria,0
p255_336,car,15
p255_337,car,10
p255_338,car,5
p255_339,car,0
p255_340,kitchen,15
p255_341,kitchen,10
p255_342,kitchen,5
p255_343,kitchen,0
p255_344,meeting,15
p255_345,meeting,10
p255_346,meeting,5
p255_347,meeting,0
p255_348,metro,15
p255_349,metro,10
p255_350,metro,5
p255_351,metro,0
p255_352,restaurant,15
p255_353,restaurant,10
p255_354,restaurant,5
p255_355,restaurant,0
p255_356,ssn,15
p255_357,ssn,10
p255_358,ssn,5
p255_359,ssn,0
p255_360,station,15
p255_361,station,10
p255_362,station,5
p255_363,station,0
p255_364,traffic,15
p255_365,traffic,10
p255_366,traffic,5
p255_367,traffic,0
p255_368,restaurant,0
p255_369,ssn,5
p255_370,meeting,5
p255_371,car,5
p255_372,babble,10
p255_373,metro,0
p255_374,kitchen,15
p255_375,meeting,10
p255_376,babble,5
p255_377,metro,5
p255_379,car,15
p255_380,babble,15
p255_381,metro,10
p260_001,babble,15
p260_002,babble,10
p260_003,babble,5
p260_004,babble,0
p260_005,cafeteria,15
p260_006,cafeteria,10
p260_007,cafeteria,5
p260_009,cafeteria,0
p260_010,car,15
p260_011,car,10
p260_012,car,5
p260_013,car,0
p260_014,kitchen,15
p260_015,kitchen,10
p260_016,kitchen,5
p260_017,kitchen,0
p260_018,meeting,15
p260_019,meeting,10
p260_020,meeting,5
p260_021,meeting,0
p260_022,metro,15
p260_023,metro,10
p260_024,metro,5
p260_025,metro,0
p260_026,restaurant,15
p260_027,restaurant,10
p260_028,restaurant,5
p260_029,restaurant,0
p260_030,ssn,15
p260_031,ssn,10
p260_032,ssn,5
p260_033,ssn,0
p260_034,station,15
p260_035,station,10
p260_036,station,5
p260_037,station,0
p260_038,traffic,15
p260_039,traffic,10
p260_040,traffic,5
p260_041,traffic,0
p260_042,babble,15
p260_043,babble,10
p260_044,babble,5
p260_045,babble,0
p260_046,cafeteria,15
p260_047,cafeteria,10
p260_048,cafeteria,5
p260_049,cafeteria,0
p260_050,car,15
p260_051,car,10
p260_052,car,5
p260_053,car,0
p260_054,kitchen,15
p260_055,kitchen,10
p260_056,kitchen,5
p260_057,kitchen,0
p260_058,meeting,15
p260_059,meeting,10
p260_060,meeting,5
p260_061,meeting,0
p260_062,metro,15
p260_063,metro,10
p260_064,metro,5
p260_065,metro,0
p260_066,restaurant,15
p260_067,restaurant,10
p260_068,restaurant,5
p260_069,restaurant,0
p260_070,ssn,15
p260_071,ssn,10
p260_072,ssn,5
p260_073,ssn,0
p260_074,station,15
p260_075,station,10
p260_076,station,5
p260_077,station,0
p260_078,traffic,15
p260_079,traffic,10
p260_080,traffic,5
p260_081,traffic,0
p260_082,babble,15
p260_083,babble,10
p260_084,babble,5
p260_085,babble,0
p260_086,cafeteria,15
p260_087,cafeteria,10
p260_088,cafeteria,5
p260_089,cafeteria,0
p260_090,car,15
p260_091,car,10
p260_092,car,5
p260_093,car,0
p260_094,kitchen,15
p260_095,kitchen,10
p260_096,kitchen,5
p260_097,kitchen,0
p260_098,meeting,15
p260_099,meeting,10
p260_100,meeting,5
p260_101,meeting,0
p260_102,metro,15
p260_103,metro,10
p260_104,metro,5
p260_105,metro,0
p260_106,restaurant,15
p260_107,restaurant,10
p260_108,restaurant,5
p260_109,restaurant,0
p260_110,ssn,15
p260_111,ssn,10
p260_112,ssn,5
p260_113,ssn,0
p260_114,station,15
p260_115,station,10
p260_116,station,5
p260_117,station,0
p260_118,traffic,15
p260_119,traffic,10
p260_120,traffic,5
p260_121,traffic,0
p260_122,babble,15
p260_123,babble,10
p260_124,babble,5
p260_125,babble,0
p260_126,cafeteria,15
p260_127,cafeteria,10
p260_128,cafeteria,5
p260_129,cafeteria,0
p260_130,car,15
p260_131,car,10
p260_132,car,5
p260_133,car,0
p260_134,kitchen,15
p260_135,kitchen,10
p260_136,kitchen,5
p260_137,kitchen,0
p260_138,meeting,15
p260_139,meeting,10
p260_140,meeting,5
p260_141,meeting,0
p260_142,metro,15
p260_143,metro,10
p260_144,metro,5
p260_145,metro,0
p260_146,restaurant,15
p260_147,restaurant,10
p260_148,restaurant,5
p260_149,restaurant,0
p260_150,ssn,15
p260_151,ssn,10
p260_152,ssn,5
p260_153,ssn,0
p260_154,station,15
p260_155,station,10
p260_156,station,5
p260_157,station,0
p260_158,traffic,15
p260_159,traffic,10
p260_160,traffic,5
p260_161,traffic,0
p260_162,babble,15
p260_163,babble,10
p260_164,babble,5
p260_165,babble,0
p260_166,cafeteria,15
p260_167,cafeteria,10
p260_168,cafeteria,5
p260_169,cafeteria,0
p260_170,car,15
p260_171,car,10
p260_172,car,5
p260_173,car,0
p260_174,kitchen,15
p260_175,kitchen,10
p260_176,kitchen,5
p260_177,kitchen,0
p260_178,meeting,15
p260_179,meeting,10
p260_180,meeting,5
p260_181,meeting,0
p260_182,metro,15
p260_183,metro,10
p260_184,metro,5
p260_185,metro,0
p260_186,restaurant,15
p260_187,restaurant,10
p260_188,restaurant,5
p260_189,restaurant,0
p260_190,ssn,15
p260_191,ssn,10
p260_192,ssn,5
p260_193,ssn,0
p260_194,station,15
p260_195,station,10
p260_196,station,5
p260_197,station,0
p260_198,traffic,15
p260_199,traffic,10
p260_200,traffic,5
p260_201,traffic,0
p260_202,babble,15
p260_203,babble,10
p260_204,babble,5
p260_205,babble,0
p260_206,cafeteria,15
p260_207,cafeteria,10
p260_208,cafeteria,5
p260_209,cafeteria,0
p260_210,car,15
p260_211,car,10
p260_212,car,5
p260_213,car,0
p260_214,kitchen,15
p260_215,kitchen,10
p260_216,kitchen,5
p260_217,kitchen,0
p260_218,meeting,15
p260_219,meeting,10
p260_220,meeting,5
p260_221,meeting,0
p260_222,metro,15
p260_223,metro,10
p260_224,metro,5
p260_225,metro,0
p260_226,restaurant,15
p260_227,restaurant,10
p260_228,restaurant,5
p260_229,restaurant,0
p260_230,ssn,15
p260_231,ssn,10
p260_232,ssn,5
p260_233,ssn,0
p260_234,station,15
p260_235,station,10
p260_236,station,5
p260_237,station,0
p260_238,traffic,15
p260_239,traffic,10
p260_240,traffic,5
p260_241,traffic,0
p260_242,babble,15
p260_243,babble,10
p260_244,babble,5
p260_245,babble,0
p260_246,cafeteria,15
p260_247,cafeteria,10
p260_248,cafeteria,5
p260_249,cafeteria,0
p260_250,car,15
p260_251,car,10
p260_252,car,5
p260_254,car,0
p260_255,kitchen,15
p260_256,kitchen,10
p260_257,kitchen,5
p260_258,kitchen,0
p260_259,meeting,15
p260_260,meeting,10
p260_261,meeting,5
p260_262,meeting,0
p260_263,metro,15
p260_264,metro,10
p260_265,metro,5
p260_266,metro,0
p260_267,restaurant,15
p260_268,restaurant,10
p260_269,restaurant,5
p260_270,restaurant,0
p260_271,ssn,15
p260_272,ssn,10
p260_273,ssn,5
p260_274,ssn,0
p260_275,station,15
p260_276,station,10
p260_277,station,5
p260_278,station,0
p260_279,traffic,15
p260_280,traffic,10
p260_281,traffic,5
p260_282,traffic,0
p260_284,babble,15
p260_285,babble,10
p260_286,babble,5
p260_287,babble,0
p260_288,cafeteria,15
p260_289,cafeteria,10
p260_290,cafeteria,5
p260_291,cafeteria,0
p260_292,car,15
p260_293,car,10
p260_294,car,5
p260_295,car,0
p260_296,kitchen,15
p260_297,kitchen,10
p260_298,kitchen,5
p260_299,kitchen,0
p260_300,meeting,15
p260_301,meeting,10
p260_302,meeting,5
p260_303,meeting,0
p260_304,metro,15
p260_305,metro,10
p260_306,metro,5
p260_307,metro,0
p260_308,restaurant,15
p260_309,restaurant,10
p260_310,restaurant,5
p260_311,restaurant,0
p260_312,ssn,15
p260_313,ssn,10
p260_314,ssn,5
p260_315,ssn,0
p260_316,station,15
p260_317,station,10
p260_318,station,5
p260_319,station,0
p260_320,traffic,15
p260_321,traffic,10
p260_322,traffic,5
p260_323,traffic,0
p260_324,babble,10
p260_326,station,15
p260_327,cafeteria,5
p260_328,cafeteria,0
p260_329,metro,10
p260_330,cafeteria,15
p260_331,station,0
p260_332,kitchen,5
p260_333,traffic,10
p260_334,metro,5
p260_335,metro,15
p260_336,ssn,5
p260_337,restaurant,0
p260_338,meeting,15
p260_339,restaurant,15
p260_340,restaurant,10
p260_341,station,5
p260_342,meeting,10
p260_343,traffic,15
p260_344,kitchen,0
p260_345,metro,0
p260_346,cafeteria,10
p260_347,restaurant,5
p260_348,traffic,0
p260_349,kitchen,15
p260_351,car,10
p260_352,babble,0
p260_353,car,15
p260_354,babble,5
p260_355,ssn,0
p260_356,ssn,10
p260_357,ssn,15
p263_002,babble,15
